session,group,round,round_id,player_name,player_id,score,rank,game_name,game_id,game_category,game_category_id
6,3,3,309,Daniele Celestino Acciari,21,5,2,Indianapolis 500,29,new,3
6,4,1,310,Jack Tadman,32,1,4,Silverball Mania,48,old,1
6,4,1,310,Keith Elwin,47,3,3,Silverball Mania,48,old,1
6,4,1,310,Mark Pearson,54,7,1,Silverball Mania,48,old,1
6,4,1,310,Zach McCarthy,79,5,2,Silverball Mania,48,old,1
6,4,2,311,Jack Tadman,32,3,3,Medusa,35,mid,2
6,4,2,311,Keith Elwin,47,5,2,Medusa,35,mid,2
6,4,2,311,Mark Pearson,54,1,4,Medusa,35,mid,2
6,4,2,311,Zach McCarthy,79,7,1,Medusa,35,mid,2
6,4,3,312,Jack Tadman,32,1,4,Star Trek Premium,52,new,3
6,4,3,312,Keith Elwin,47,7,1,Star Trek Premium,52,new,3
6,4,3,312,Mark Pearson,54,5,2,Star Trek Premium,52,new,3
6,4,3,312,Zach McCarthy,79,3,3,Star Trek Premium,52,new,3
6,5,1,313,Viggo Löwgren,78,5,2,Alien Poker,4,old,1
6,5,1,313,Ben Moser,10,7,1,Alien Poker,4,old,1
6,5,1,313,Luke Nahorniak,51,3,3,Alien Poker,4,old,1
6,5,1,313,Simon Peel,68,1,4,Alien Poker,4,old,1
6,5,2,314,Viggo Löwgren,78,7,1,Firepower,24,mid,2
6,5,2,314,Ben Moser,10,1,4,Firepower,24,mid,2
6,5,2,314,Luke Nahorniak,51,3,3,Firepower,24,mid,2
6,5,2,314,Simon Peel,68,5,2,Firepower,24,mid,2
6,5,3,315,Viggo Löwgren,78,7,1,Beatles Gold,9,new,3
6,5,3,315,Ben Moser,10,5,2,Beatles Gold,9,new,3
6,5,3,315,Luke Nahorniak,51,3,3,Beatles Gold,9,new,3
6,5,3,315,Simon Peel,68,1,4,Beatles Gold,9,new,3
6,6,1,316,Markus Stix,55,3,3,8 Ball,2,old,1
6,6,1,316,Keri Wing,48,5,2,8 Ball,2,old,1
6,6,1,316,Brian O’Neill NH,14,1,4,8 Ball,2,old,1
6,6,1,316,Mads Kristensen,52,7,1,8 Ball,2,old,1
6,6,2,317,Markus Stix,55,5,2,Jokerz,31,mid,2
6,6,2,317,Keri Wing,48,1,4,Jokerz,31,mid,2
6,6,2,317,Brian O’Neill NH,14,7,1,Jokerz,31,mid,2
6,6,2,317,Mads Kristensen,52,3,3,Jokerz,31,mid,2
6,6,3,318,Markus Stix,55,5,2,Congo,13,new,3
6,6,3,318,Keri Wing,48,7,1,Congo,13,new,3
6,6,3,318,Brian O’Neill NH,14,3,3,Congo,13,new,3
6,6,3,318,Mads Kristensen,52,1,4,Congo,13,new,3
6,7,1,319,Gabor Solymosi,30,3,3,Paragon,39,old,1
6,7,1,319,Johnny Modica,43,1,4,Paragon,39,old,1
6,7,1,319,Zach Sharpe,80,7,1,Paragon,39,old,1
6,7,1,319,Arvid Flygare,8,5,2,Paragon,39,old,1
6,7,2,320,Gabor Solymosi,30,1,4,Sorcerer,50,mid,2
6,7,2,320,Johnny Modica,43,3,3,Sorcerer,50,mid,2
6,7,2,320,Zach Sharpe,80,7,1,Sorcerer,50,mid,2
6,7,2,320,Arvid Flygare,8,5,2,Sorcerer,50,mid,2
6,7,3,321,Gabor Solymosi,30,1,4,The Shadow,56,new,3
6,7,3,321,Johnny Modica,43,3,3,The Shadow,56,new,3
6,7,3,321,Zach Sharpe,80,7,1,The Shadow,56,new,3
6,7,3,321,Arvid Flygare,8,5,2,The Shadow,56,new,3
6,8,1,322,Carlos Delaserda,16,1,4,Dodge City,18,old,1
6,8,1,322,Cayle George,17,5,2,Dodge City,18,old,1
6,8,1,322,Reidar Spets,65,3,3,Dodge City,18,old,1
6,8,1,322,Derek Price,23,7,1,Dodge City,18,old,1
6,8,2,323,Carlos Delaserda,16,3,3,Cyclone,15,mid,2
6,8,2,323,Cayle George,17,7,1,Cyclone,15,mid,2
6,8,2,323,Reidar Spets,65,1,4,Cyclone,15,mid,2
6,8,2,323,Derek Price,23,5,2,Cyclone,15,mid,2
6,8,3,324,Carlos Delaserda,16,1,4,Indianapolis 500,29,new,3
6,8,3,324,Cayle George,17,5,2,Indianapolis 500,29,new,3
6,8,3,324,Reidar Spets,65,7,1,Indianapolis 500,29,new,3
6,8,3,324,Derek Price,23,3,3,Indianapolis 500,29,new,3
6,9,1,325,Arno Nöbl,6,5,2,Stellar Airship,53,old,1
6,9,1,325,Frank Nilsen,29,1,4,Stellar Airship,53,old,1
6,9,1,325,Boldizsár Botka,13,3,3,Stellar Airship,53,old,1
6,9,1,325,Raymond Davidson,64,7,1,Stellar Airship,53,old,1
6,9,2,326,Arno Nöbl,6,3,3,Sorcerer,50,mid,2
6,9,2,326,Frank Nilsen,29,5,2,Sorcerer,50,mid,2
6,9,2,326,Boldizsár Botka,13,7,1,Sorcerer,50,mid,2
6,9,2,326,Raymond Davidson,64,1,4,Sorcerer,50,mid,2
6,9,3,327,Arno Nöbl,6,5,2,X-Men Pro,60,new,3
6,9,3,327,Frank Nilsen,29,1,4,X-Men Pro,60,new,3
6,9,3,327,Boldizsár Botka,13,3,3,X-Men Pro,60,new,3
6,9,3,327,Raymond Davidson,64,7,1,X-Men Pro,60,new,3
6,10,1,328,Bart Volman,9,1,4,Little Joe,34,old,1
6,10,1,328,Craig Pullen,20,5,2,Little Joe,34,old,1
6,10,1,328,Jason Lambert,34,3,3,Little Joe,34,old,1
6,10,1,328,Jim Belsito,38,7,1,Little Joe,34,old,1
6,10,2,329,Bart Volman,9,3,3,Scorpion,47,mid,2
6,10,2,329,Craig Pullen,20,1,4,Scorpion,47,mid,2
6,10,2,329,Jason Lambert,34,7,1,Scorpion,47,mid,2
6,10,2,329,Jim Belsito,38,5,2,Scorpion,47,mid,2
6,10,3,330,Bart Volman,9,5,2,Rush Pro,46,new,3
6,10,3,330,Craig Pullen,20,7,1,Rush Pro,46,new,3
6,10,3,330,Jason Lambert,34,3,3,Rush Pro,46,new,3
6,10,3,330,Jim Belsito,38,1,4,Rush Pro,46,new,3
6,11,1,331,Andy Bagwell,4,1,4,Strikes & Spares,54,old,1
6,11,1,331,Trent Augenstein,75,7,1,Strikes & Spares,54,old,1
6,11,1,331,Marcus Hugosson,53,3,3,Strikes & Spares,54,old,1
6,11,1,331,Nico Wicke,59,5,2,Strikes & Spares,54,old,1
6,11,2,332,Andy Bagwell,4,3,3,Road Kings,44,mid,2
6,11,2,332,Trent Augenstein,75,5,2,Road Kings,44,mid,2
6,11,2,332,Marcus Hugosson,53,1,4,Road Kings,44,mid,2
6,11,2,332,Nico Wicke,59,7,1,Road Kings,44,mid,2
6,11,3,333,Andy Bagwell,4,5,2,Tron Pro,58,new,3
6,11,3,333,Trent Augenstein,75,3,3,Tron Pro,58,new,3
6,11,3,333,Marcus Hugosson,53,1,4,Tron Pro,58,new,3
6,11,3,333,Nico Wicke,59,7,1,Tron Pro,58,new,3
6,12,1,334,Brian Shepherd,15,5,2,Power Play,43,old,1
6,12,1,334,Olli-Mikko Ojamies,60,3,3,Power Play,43,old,1
6,12,1,334,Michael Trepp,57,1,4,Power Play,43,old,1
6,12,1,334,Andrei Massenkoff,1,7,1,Power Play,43,old,1
6,12,2,335,Brian Shepherd,15,7,1,Centaur,11,mid,2
6,12,2,335,Olli-Mikko Ojamies,60,1,4,Centaur,11,mid,2
6,12,2,335,Michael Trepp,57,5,2,Centaur,11,mid,2
6,12,2,335,Andrei Massenkoff,1,3,3,Centaur,11,mid,2
6,12,3,336,Brian Shepherd,15,1,4,Jurassic Park LE,32,new,3
6,12,3,336,Olli-Mikko Ojamies,60,3,3,Jurassic Park LE,32,new,3
6,12,3,336,Michael Trepp,57,5,2,Jurassic Park LE,32,new,3
6,12,3,336,Andrei Massenkoff,1,7,1,Jurassic Park LE,32,new,3
6,13,1,337,John Delzoppo,40,1,4,6 Million Dollar Man,1,old,1
6,13,1,337,Tyler Dipper,76,3,3,6 Million Dollar Man,1,old,1
6,13,1,337,Stefan Herold,69,7,1,6 Million Dollar Man,1,old,1
6,13,1,337,Emil ED Dreiborg,25,5,2,6 Million Dollar Man,1,old,1
6,13,2,338,John Delzoppo,40,1,4,Space Station,51,mid,2
6,13,2,338,Tyler Dipper,76,5,2,Space Station,51,mid,2
6,13,2,338,Stefan Herold,69,3,3,Space Station,51,mid,2
6,13,2,338,Emil ED Dreiborg,25,7,1,Space Station,51,mid,2
6,13,3,339,John Delzoppo,40,5,2,World Cup Soccer,59,new,3
6,13,3,339,Tyler Dipper,76,7,1,World Cup Soccer,59,new,3
6,13,3,339,Stefan Herold,69,1,4,World Cup Soccer,59,new,3
6,13,3,339,Emil ED Dreiborg,25,3,3,World Cup Soccer,59,new,3
6,14,1,340,Bob Matthews,12,7,1,Alligator,5,old,1
6,14,1,340,Hervé Pierru,31,3,3,Alligator,5,old,1
6,14,1,340,Julio Vicario Soriano,46,5,2,Alligator,5,old,1
6,14,1,340,Peter Andersen,63,1,4,Alligator,5,old,1
6,14,2,341,Bob Matthews,12,3,3,Grand Lizard,27,mid,2
6,14,2,341,Hervé Pierru,31,1,4,Grand Lizard,27,mid,2
6,14,2,341,Julio Vicario Soriano,46,5,2,Grand Lizard,27,mid,2
6,14,2,341,Peter Andersen,63,7,1,Grand Lizard,27,mid,2
6,14,3,342,Bob Matthews,12,1,4,The Addams Family,55,new,3
6,14,3,342,Hervé Pierru,31,5,2,The Addams Family,55,new,3
6,14,3,342,Julio Vicario Soriano,46,7,1,The Addams Family,55,new,3
6,14,3,342,Peter Andersen,63,3,3,The Addams Family,55,new,3
6,15,1,343,Jakub Tkacz,33,7,1,Stellar Airship,53,old,1
6,15,1,343,Jeff Teolis,37,5,2,Stellar Airship,53,old,1
6,15,1,343,Leslie Ruckman,50,1,4,Stellar Airship,53,old,1
6,15,1,343,Neil Graf,58,3,3,Stellar Airship,53,old,1
6,15,2,344,Jakub Tkacz,33,3,3,Lady Luck,33,mid,2
6,15,2,344,Jeff Teolis,37,1,4,Lady Luck,33,mid,2
6,15,2,344,Leslie Ruckman,50,7,1,Lady Luck,33,mid,2
6,15,2,344,Neil Graf,58,5,2,Lady Luck,33,mid,2
6,15,3,345,Jakub Tkacz,33,5,2,Iron Maiden LE,30,new,3
6,15,3,345,Jeff Teolis,37,7,1,Iron Maiden LE,30,new,3
6,15,3,345,Leslie Ruckman,50,3,3,Iron Maiden LE,30,new,3
6,15,3,345,Neil Graf,58,1,4,Iron Maiden LE,30,new,3
6,16,1,346,Roberto Pedroni,67,3,3,Mystic,37,old,1
6,16,1,346,Kurt Louwie,49,1,4,Mystic,37,old,1
6,16,1,346,Andrej Rižner,2,5,2,Mystic,37,old,1
6,16,1,346,Tim Sexton,72,7,1,Mystic,37,old,1
6,16,2,347,Roberto Pedroni,67,5,2,Blackout,10,mid,2
6,16,2,347,Kurt Louwie,49,7,1,Blackout,10,mid,2
6,16,2,347,Andrej Rižner,2,1,4,Blackout,10,mid,2
6,16,2,347,Tim Sexton,72,3,3,Blackout,10,mid,2
6,16,3,348,Roberto Pedroni,67,5,2,The Walking Dead Pro,57,new,3
6,16,3,348,Kurt Louwie,49,3,3,The Walking Dead Pro,57,new,3
6,16,3,348,Andrej Rižner,2,7,1,The Walking Dead Pro,57,new,3
6,16,3,348,Tim Sexton,72,1,4,The Walking Dead Pro,57,new,3
6,17,1,349,Bill Mason,11,5,2,Playboy,41,old,1
6,17,1,349,Archibald Lefevre,5,7,1,Playboy,41,old,1
6,17,1,349,Jonas Valström,44,3,3,Playboy,41,old,1
6,17,1,349,Didier Dujardin,24,1,4,Playboy,41,old,1
6,17,2,350,Bill Mason,11,5,2,Firepower 2,25,mid,2
6,17,2,350,Archibald Lefevre,5,3,3,Firepower 2,25,mid,2
6,17,2,350,Jonas Valström,44,7,1,Firepower 2,25,mid,2
6,17,2,350,Didier Dujardin,24,1,4,Firepower 2,25,mid,2
6,17,3,351,Bill Mason,11,3,3,AC/DC Luci,3,new,3
6,17,3,351,Archibald Lefevre,5,7,1,AC/DC Luci,3,new,3
6,17,3,351,Jonas Valström,44,5,2,AC/DC Luci,3,new,3
6,17,3,351,Didier Dujardin,24,1,4,AC/DC Luci,3,new,3
6,18,1,352,Jason Werdrick,35,7,1,Nip It,38,old,1
6,18,1,352,Markus Virtanen,56,1,4,Nip It,38,old,1
6,18,1,352,Tom Graf,73,3,3,Nip It,38,old,1
6,18,1,352,Vid Kuklec,77,5,2,Nip It,38,old,1
6,18,2,353,Jason Werdrick,35,7,1,Robocop,45,mid,2
6,18,2,353,Markus Virtanen,56,5,2,Robocop,45,mid,2
6,18,2,353,Tom Graf,73,3,3,Robocop,45,mid,2
6,18,2,353,Vid Kuklec,77,1,4,Robocop,45,mid,2
6,18,3,354,Jason Werdrick,35,3,3,Avengers Infinity Quest Pro,7,new,3
6,18,3,354,Markus Virtanen,56,7,1,Avengers Infinity Quest Pro,7,new,3
6,18,3,354,Tom Graf,73,5,2,Avengers Infinity Quest Pro,7,new,3
6,18,3,354,Vid Kuklec,77,1,4,Avengers Infinity Quest Pro,7,new,3
6,19,1,355,Enrico Giorgio de Stefani,26,1,4,Skateball,49,old,1
6,19,1,355,César Dubón Martínez,18,7,1,Skateball,49,old,1
6,19,1,355,John van der Wulp,42,5,2,Skateball,49,old,1
6,19,1,355,Artur Natorski,7,3,3,Skateball,49,old,1
6,19,2,356,Enrico Giorgio de Stefani,26,3,3,Pin Bot,40,mid,2
6,19,2,356,César Dubón Martínez,18,7,1,Pin Bot,40,mid,2
6,19,2,356,John van der Wulp,42,5,2,Pin Bot,40,mid,2
6,19,2,356,Artur Natorski,7,1,4,Pin Bot,40,mid,2
6,19,3,357,Enrico Giorgio de Stefani,26,3,3,Metallica Monsters,36,new,3
6,19,3,357,César Dubón Martínez,18,5,2,Metallica Monsters,36,new,3
6,19,3,357,John van der Wulp,42,7,1,Metallica Monsters,36,new,3
6,19,3,357,Artur Natorski,7,1,4,Metallica Monsters,36,new,3
6,20,1,358,Andrew Foster,3,1,4,Fireball (DE),23,old,1
6,20,1,358,Thomas Mästerman,71,3,3,Fireball (DE),23,old,1
6,20,1,358,John Kottmann,41,7,1,Fireball (DE),23,old,1
6,20,1,358,David Dahl-Hansson,22,5,2,Fireball (DE),23,old,1
6,20,2,359,Andrew Foster,3,1,4,Barracora,8,mid,2
6,20,2,359,Thomas Mästerman,71,5,2,Barracora,8,mid,2
6,20,2,359,John Kottmann,41,7,1,Barracora,8,mid,2
6,20,2,359,David Dahl-Hansson,22,3,3,Barracora,8,mid,2
6,20,3,360,Andrew Foster,3,1,4,Corvette,14,new,3
6,20,3,360,Thomas Mästerman,71,7,1,Corvette,14,new,3
6,20,3,360,John Kottmann,41,5,2,Corvette,14,new,3
6,20,3,360,David Dahl-Hansson,22,3,3,Corvette,14,new,3
7,1,1,361,Escher Lefkoff,28,3,3,Mystic,37,old,1
7,1,1,361,Keith Elwin,47,1,4,Mystic,37,old,1
7,1,1,361,Zach Sharpe,80,7,1,Mystic,37,old,1
7,1,1,361,Jason Zahler,36,5,2,Mystic,37,old,1
7,1,2,362,Escher Lefkoff,28,5,2,Lady Luck,33,mid,2
7,1,2,362,Keith Elwin,47,7,1,Lady Luck,33,mid,2
7,1,2,362,Zach Sharpe,80,3,3,Lady Luck,33,mid,2
7,1,2,362,Jason Zahler,36,1,4,Lady Luck,33,mid,2
7,1,3,363,Escher Lefkoff,28,7,1,Avatar,6,new,3
7,1,3,363,Keith Elwin,47,3,3,Avatar,6,new,3
7,1,3,363,Zach Sharpe,80,1,4,Avatar,6,new,3
7,1,3,363,Jason Zahler,36,5,2,Avatar,6,new,3
7,2,1,364,Johannes Ostermeier,39,5,2,Dodge City,18,old,1
7,2,1,364,Daniele Celestino Acciari,21,3,3,Dodge City,18,old,1
7,2,1,364,Viggo Löwgren,78,7,1,Dodge City,18,old,1
7,2,1,364,Eric Stone,27,1,4,Dodge City,18,old,1
7,2,2,365,Johannes Ostermeier,39,7,1,Medusa,35,mid,2
7,2,2,365,Daniele Celestino Acciari,21,3,3,Medusa,35,mid,2
7,2,2,365,Viggo Löwgren,78,5,2,Medusa,35,mid,2
7,2,2,365,Eric Stone,27,1,4,Medusa,35,mid,2
7,2,3,366,Johannes Ostermeier,39,5,2,The Walking Dead Pro,57,new,3
7,2,3,366,Daniele Celestino Acciari,21,3,3,The Walking Dead Pro,57,new,3
7,2,3,366,Viggo Löwgren,78,1,4,The Walking Dead Pro,57,new,3
7,2,3,366,Eric Stone,27,7,1,The Walking Dead Pro,57,new,3
7,3,1,367,Cayle George,17,3,3,Silverball Mania,48,old,1
7,3,1,367,Mark Pearson,54,5,2,Silverball Mania,48,old,1
7,3,1,367,Josh Sharpe,45,1,4,Silverball Mania,48,old,1
7,3,1,367,Markus Stix,55,7,1,Silverball Mania,48,old,1
7,3,2,368,Cayle George,17,1,4,Pool Sharks,42,mid,2
7,3,2,368,Mark Pearson,54,5,2,Pool Sharks,42,mid,2
7,3,2,368,Josh Sharpe,45,3,3,Pool Sharks,42,mid,2
7,3,2,368,Markus Stix,55,7,1,Pool Sharks,42,mid,2
7,3,3,369,Cayle George,17,1,4,World Cup Soccer,59,new,3
7,3,3,369,Mark Pearson,54,5,2,World Cup Soccer,59,new,3
7,3,3,369,Josh Sharpe,45,3,3,World Cup Soccer,59,new,3
7,3,3,369,Markus Stix,55,7,1,World Cup Soccer,59,new,3
7,4,1,370,Zach McCarthy,79,3,3,Little Joe,34,old,1
7,4,1,370,Jack Tadman,32,1,4,Little Joe,34,old,1
7,4,1,370,Paul Englert,61,5,2,Little Joe,34,old,1
7,4,1,370,Colin MacAlpine,19,7,1,Little Joe,34,old,1
7,4,2,371,Zach McCarthy,79,7,1,Space Station,51,mid,2
7,4,2,371,Jack Tadman,32,1,4,Space Station,51,mid,2
7,4,2,371,Paul Englert,61,3,3,Space Station,51,mid,2
7,4,2,371,Colin MacAlpine,19,5,2,Space Station,51,mid,2
7,4,3,372,Zach McCarthy,79,7,1,X-Men Pro,60,new,3
7,4,3,372,Jack Tadman,32,5,2,X-Men Pro,60,new,3
7,4,3,372,Paul Englert,61,3,3,X-Men Pro,60,new,3
7,4,3,372,Colin MacAlpine,19,1,4,X-Men Pro,60,new,3
7,5,1,373,Steven Bowden,70,5,2,Dolly Parton,19,old,1
7,5,1,373,Keri Wing,48,7,1,Dolly Parton,19,old,1
7,5,1,373,Travis Murie,74,3,3,Dolly Parton,19,old,1
7,5,1,373,Nico Wicke,59,1,4,Dolly Parton,19,old,1
7,5,2,374,Steven Bowden,70,5,2,Sorcerer,50,mid,2
7,5,2,374,Keri Wing,48,7,1,Sorcerer,50,mid,2
7,5,2,374,Travis Murie,74,3,3,Sorcerer,50,mid,2
7,5,2,374,Nico Wicke,59,1,4,Sorcerer,50,mid,2
7,5,3,375,Steven Bowden,70,5,2,AC/DC Luci,3,new,3
7,5,3,375,Keri Wing,48,1,4,AC/DC Luci,3,new,3
7,5,3,375,Travis Murie,74,7,1,AC/DC Luci,3,new,3
7,5,3,375,Nico Wicke,59,3,3,AC/DC Luci,3,new,3
7,6,1,376,Ben Moser,10,3,3,Alligator,5,old,1
7,6,1,376,Derek Price,23,7,1,Alligator,5,old,1
7,6,1,376,Arvid Flygare,8,1,4,Alligator,5,old,1
7,6,1,376,Paul Jongma,62,5,2,Alligator,5,old,1
7,6,2,377,Ben Moser,10,1,4,F14 Tomcat,21,mid,2
7,6,2,377,Derek Price,23,7,1,F14 Tomcat,21,mid,2
7,6,2,377,Arvid Flygare,8,3,3,F14 Tomcat,21,mid,2
7,6,2,377,Paul Jongma,62,5,2,F14 Tomcat,21,mid,2
7,6,3,378,Ben Moser,10,5,2,Tron Pro,58,new,3
7,6,3,378,Derek Price,23,3,3,Tron Pro,58,new,3
7,6,3,378,Arvid Flygare,8,7,1,Tron Pro,58,new,3
7,6,3,378,Paul Jongma,62,1,4,Tron Pro,58,new,3
7,7,1,379,Reidar Spets,65,1,4,Dark Rider,16,old,1
7,7,1,379,Brian O’Neill NH,14,3,3,Dark Rider,16,old,1
7,7,1,379,Arno Nöbl,6,7,1,Dark Rider,16,old,1
7,7,1,379,Trent Augenstein,75,5,2,Dark Rider,16,old,1
7,7,2,380,Reidar Spets,65,3,3,Jokerz,31,mid,2
7,7,2,380,Brian O’Neill NH,14,5,2,Jokerz,31,mid,2
7,7,2,380,Arno Nöbl,6,7,1,Jokerz,31,mid,2
7,7,2,380,Trent Augenstein,75,1,4,Jokerz,31,mid,2
7,7,3,381,Reidar Spets,65,1,4,Beatles Gold,9,new,3
7,7,3,381,Brian O’Neill NH,14,7,1,Beatles Gold,9,new,3
7,7,3,381,Arno Nöbl,6,3,3,Beatles Gold,9,new,3
7,7,3,381,Trent Augenstein,75,5,2,Beatles Gold,9,new,3
7,8,1,382,Mads Kristensen,52,3,3,Harlem Globetrotters,28,old,1
7,8,1,382,Robert Sutter,66,5,2,Harlem Globetrotters,28,old,1
7,8,1,382,Andrei Massenkoff,1,7,1,Harlem Globetrotters,28,old,1
7,8,1,382,Luke Nahorniak,51,1,4,Harlem Globetrotters,28,old,1
7,8,2,383,Mads Kristensen,52,1,4,Grand Lizard,27,mid,2
7,8,2,383,Robert Sutter,66,7,1,Grand Lizard,27,mid,2
7,8,2,383,Andrei Massenkoff,1,3,3,Grand Lizard,27,mid,2
7,8,2,383,Luke Nahorniak,51,5,2,Grand Lizard,27,mid,2
7,8,3,384,Mads Kristensen,52,7,1,Avengers Infinity Quest Pro,7,new,3
7,8,3,384,Robert Sutter,66,5,2,Avengers Infinity Quest Pro,7,new,3
7,8,3,384,Andrei Massenkoff,1,3,3,Avengers Infinity Quest Pro,7,new,3
7,8,3,384,Luke Nahorniak,51,1,4,Avengers Infinity Quest Pro,7,new,3
7,9,1,385,Raymond Davidson,64,7,1,8 Ball,2,old,1
7,9,1,385,Jakub Tkacz,33,3,3,8 Ball,2,old,1
7,9,1,385,Julio Vicario Soriano,46,1,4,8 Ball,2,old,1
7,9,1,385,Gabor Solymosi,30,5,2,8 Ball,2,old,1
7,9,2,386,Raymond Davidson,64,5,2,Barracora,8,mid,2
7,9,2,386,Jakub Tkacz,33,7,1,Barracora,8,mid,2
7,9,2,386,Julio Vicario Soriano,46,3,3,Barracora,8,mid,2
7,9,2,386,Gabor Solymosi,30,1,4,Barracora,8,mid,2
7,9,3,387,Raymond Davidson,64,7,1,The Addams Family,55,new,3
7,9,3,387,Jakub Tkacz,33,1,4,The Addams Family,55,new,3
7,9,3,387,Julio Vicario Soriano,46,5,2,The Addams Family,55,new,3
7,9,3,387,Gabor Solymosi,30,3,3,The Addams Family,55,new,3
7,10,1,388,Jason Lambert,34,3,3,Fireball (DE),23,old,1
7,10,1,388,Brian Shepherd,15,7,1,Fireball (DE),23,old,1
7,10,1,388,Johnny Modica,43,1,4,Fireball (DE),23,old,1
7,10,1,388,Craig Pullen,20,5,2,Fireball (DE),23,old,1
7,10,2,389,Jason Lambert,34,7,1,Cyclone,15,mid,2
7,10,2,389,Brian Shepherd,15,3,3,Cyclone,15,mid,2
7,10,2,389,Johnny Modica,43,5,2,Cyclone,15,mid,2
7,10,2,389,Craig Pullen,20,1,4,Cyclone,15,mid,2
7,10,3,390,Jason Lambert,34,5,2,Godzilla Pro,26,new,3
7,10,3,390,Brian Shepherd,15,3,3,Godzilla Pro,26,new,3
7,10,3,390,Johnny Modica,43,1,4,Godzilla Pro,26,new,3
7,10,3,390,Craig Pullen,20,7,1,Godzilla Pro,26,new,3
7,11,1,391,Boldizsár Botka,13,5,2,Skateball,49,old,1
7,11,1,391,Michael Trepp,57,3,3,Skateball,49,old,1
7,11,1,391,César Dubón Martínez,18,1,4,Skateball,49,old,1
7,11,1,391,Jeff Teolis,37,7,1,Skateball,49,old,1
7,11,2,392,Boldizsár Botka,13,3,3,Firepower 2,25,mid,2
7,11,2,392,Michael Trepp,57,7,1,Firepower 2,25,mid,2
7,11,2,392,César Dubón Martínez,18,5,2,Firepower 2,25,mid,2
7,11,2,392,Jeff Teolis,37,1,4,Firepower 2,25,mid,2
7,11,3,393,Boldizsár Botka,13,5,2,Star Trek Premium,52,new,3
7,11,3,393,Michael Trepp,57,1,4,Star Trek Premium,52,new,3
7,11,3,393,César Dubón Martínez,18,7,1,Star Trek Premium,52,new,3
7,11,3,393,Jeff Teolis,37,3,3,Star Trek Premium,52,new,3
7,12,1,394,Carlos Delaserda,16,7,1,Playboy,41,old,1
7,12,1,394,Bart Volman,9,5,2,Playboy,41,old,1
7,12,1,394,Simon Peel,68,3,3,Playboy,41,old,1
7,12,1,394,Jim Belsito,38,1,4,Playboy,41,old,1
7,12,2,395,Carlos Delaserda,16,5,2,Blackout,10,mid,2
7,12,2,395,Bart Volman,9,3,3,Blackout,10,mid,2
7,12,2,395,Simon Peel,68,1,4,Blackout,10,mid,2
7,12,2,395,Jim Belsito,38,7,1,Blackout,10,mid,2
7,12,3,396,Carlos Delaserda,16,7,1,Deadpool Pro,17,new,3
7,12,3,396,Bart Volman,9,5,2,Deadpool Pro,17,new,3
7,12,3,396,Simon Peel,68,1,4,Deadpool Pro,17,new,3
7,12,3,396,Jim Belsito,38,3,3,Deadpool Pro,17,new,3
7,13,1,397,Tyler Dipper,76,7,1,Power Play,43,old,1
7,13,1,397,Kurt Louwie,49,3,3,Power Play,43,old,1
7,13,1,397,Bob Matthews,12,1,4,Power Play,43,old,1
7,13,1,397,Emil ED Dreiborg,25,5,2,Power Play,43,old,1
7,13,2,398,Tyler Dipper,76,3,3,Pin Bot,40,mid,2
7,13,2,398,Kurt Louwie,49,1,4,Pin Bot,40,mid,2
7,13,2,398,Bob Matthews,12,5,2,Pin Bot,40,mid,2
7,13,2,398,Emil ED Dreiborg,25,7,1,Pin Bot,40,mid,2
7,13,3,399,Tyler Dipper,76,3,3,Corvette,14,new,3
7,13,3,399,Kurt Louwie,49,5,2,Corvette,14,new,3
7,13,3,399,Bob Matthews,12,1,4,Corvette,14,new,3
7,13,3,399,Emil ED Dreiborg,25,7,1,Corvette,14,new,3
7,14,1,400,Roberto Pedroni,67,7,1,Champ,12,old,1
7,14,1,400,Andy Bagwell,4,3,3,Champ,12,old,1
7,14,1,400,Jason Werdrick,35,5,2,Champ,12,old,1
7,14,1,400,Andrej Rižner,2,1,4,Champ,12,old,1
7,14,2,401,Roberto Pedroni,67,7,1,Firepower,24,mid,2
7,14,2,401,Andy Bagwell,4,3,3,Firepower,24,mid,2
7,14,2,401,Jason Werdrick,35,5,2,Firepower,24,mid,2
7,14,2,401,Andrej Rižner,2,1,4,Firepower,24,mid,2
7,14,3,402,Roberto Pedroni,67,3,3,Jurassic Park LE,32,new,3
7,14,3,402,Andy Bagwell,4,1,4,Jurassic Park LE,32,new,3
7,14,3,402,Jason Werdrick,35,5,2,Jurassic Park LE,32,new,3
7,14,3,402,Andrej Rižner,2,7,1,Jurassic Park LE,32,new,3
7,15,1,403,Thomas Mästerman,71,7,1,6 Million Dollar Man,1,old,1
7,15,1,403,Leslie Ruckman,50,1,4,6 Million Dollar Man,1,old,1
7,15,1,403,Frank Nilsen,29,3,3,6 Million Dollar Man,1,old,1
7,15,1,403,Peter Andersen,63,5,2,6 Million Dollar Man,1,old,1
7,15,2,404,Thomas Mästerman,71,7,1,Centaur,11,mid,2
7,15,2,404,Leslie Ruckman,50,1,4,Centaur,11,mid,2
7,15,2,404,Frank Nilsen,29,3,3,Centaur,11,mid,2
7,15,2,404,Peter Andersen,63,5,2,Centaur,11,mid,2
7,15,3,405,Thomas Mästerman,71,3,3,Rush Pro,46,new,3
7,15,3,405,Leslie Ruckman,50,1,4,Rush Pro,46,new,3
7,15,3,405,Frank Nilsen,29,7,1,Rush Pro,46,new,3
